iter	Passed	Remaining
1788	1569	86141
1789	1569	86133
1790	1570	86126
1791	1571	86117
1792	1572	86113
1793	1573	86109
1794	1573	86106
1795	1574	86104
1796	1582	86476
1797	1591	86926
1798	1593	86983
1799	1596	87094
1800	1598	87155
1801	1600	87227
1802	1603	87316
1803	1604	87344
1804	1605	87335
1805	1606	87329
1806	1606	87322
1807	1607	87322
1808	1608	87315
1809	1609	87311
1810	1610	87304
1811	1611	87301
1812	1613	87380
1813	1614	87401
1814	1616	87443
1815	1617	87461
1816	1618	87462
1817	1619	87458
1818	1620	87467
1819	1621	87464
1820	1622	87459
1821	1622	87451
1822	1623	87455
1823	1624	87447
1824	1625	87439
1825	1626	87430
1826	1626	87422
1827	1627	87417
1828	1628	87407
1829	1629	87410
1830	1630	87400
1831	1630	87394
1832	1631	87394
1833	1632	87392
1834	1633	87386
1835	1634	87390
1836	1635	87410
1837	1636	87402
1838	1637	87392
1839	1638	87385
1840	1638	87381
1841	1639	87383
1842	1640	87383
1843	1641	87373
1844	1642	87369
1845	1643	87363
1846	1643	87364
1847	1644	87364
1848	1645	87357
1849	1646	87347
1850	1647	87340
1851	1648	87342
1852	1649	87377
1853	1650	87370
1854	1651	87368
1855	1652	87362
1856	1652	87356
1857	1653	87346
1858	1654	87339
1859	1655	87355
1860	1656	87363
1861	1657	87363
1862	1658	87355
1863	1659	87357
1864	1660	87351
1865	1660	87343
1866	1661	87336
1867	1662	87331
1868	1663	87325
1869	1664	87335
1870	1665	87360
1871	1666	87354
1872	1667	87346
1873	1667	87338
1874	1668	87337
1875	1669	87331
1876	1670	87326
1877	1671	87319
1878	1672	87335
1879	1673	87353
1880	1674	87357
1881	1675	87352
1882	1676	87351
1883	1677	87343
1884	1677	87335
1885	1678	87327
1886	1679	87318
1887	1680	87327
1888	1681	87334
1889	1682	87329
1890	1683	87322
1891	1684	87324
1892	1684	87314
1893	1685	87307
1894	1686	87301
1895	1687	87293
1896	1688	87301
1897	1689	87318
1898	1690	87311
1899	1690	87308
1900	1691	87306
1901	1692	87301
1902	1693	87295
1903	1694	87291
1904	1695	87285
1905	1696	87291
1906	1697	87302
1907	1698	87299
1908	1698	87290
1909	1699	87280
1910	1700	87277
1911	1701	87268
1912	1701	87260
1913	1702	87252
1914	1703	87243
1915	1704	87252
1916	1705	87257
1917	1706	87253
1918	1707	87245
1919	1707	87248
1920	1708	87243
1921	1709	87239
1922	1710	87234
1923	1711	87230
1924	1712	87232
1925	1713	87235
1926	1713	87231
1927	1714	87224
1928	1715	87215
1929	1716	87207
1930	1716	87199
1931	1718	87210
1932	1719	87213
1933	1719	87214
1934	1721	87225
1935	1722	87224
1936	1722	87219
1937	1723	87211
1938	1724	87210
1939	1725	87212
1940	1726	87211
1941	1727	87203
1942	1727	87200
1943	1728	87200
1944	1729	87195
1945	1730	87190
1946	1731	87187
1947	1732	87180
1948	1732	87172
1949	1733	87166
1950	1734	87162
1951	1735	87160
1952	1736	87159
1953	1737	87164
1954	1737	87160
1955	1738	87154
1956	1739	87152
1957	1740	87145
1958	1741	87142
1959	1742	87137
1960	1742	87130
1961	1743	87139
1962	1744	87136
1963	1745	87140
1964	1746	87134
1965	1747	87130
1966	1748	87127
1967	1748	87120
1968	1749	87111
1969	1750	87104
1970	1751	87098
1971	1752	87097
1972	1752	87095
1973	1754	87102
1974	1754	87097
1975	1755	87097
1976	1756	87094
1977	1757	87090
1978	1758	87086
1979	1758	87077
1980	1759	87070
1981	1760	87073
1982	1761	87081
1983	1762	87075
1984	1763	87076
1985	1764	87069
1986	1765	87064
1987	1765	87055
1988	1766	87048
1989	1767	87042
1990	1768	87040
1991	1769	87041
1992	1769	87035
1993	1770	87033
1994	1771	87030
1995	1772	87032
1996	1773	87029
1997	1774	87025
1998	1775	87020
1999	1775	87012
2000	1776	87016
2001	1777	87015
2002	1778	87010
2003	1779	87006
2004	1780	87001
2005	1780	86994
2006	1781	86986
2007	1782	86979
2008	1783	86970
2009	1783	86960
2010	1786	87027
2011	1786	87020
2012	1787	87015
2013	1788	87009
2014	1789	87001
2015	1790	87001
2016	1790	86995
2017	1791	86988
2018	1792	86990
2019	1793	86984
2020	1794	86976
2021	1794	86971
2022	1795	86967
2023	1796	86960
2024	1797	86953
2025	1797	86946
2026	1798	86939
2027	1799	86933
2028	1800	86929
2029	1801	86955
2030	1802	86950
2031	1803	86944
2032	1804	86939
2033	1804	86932
2034	1805	86925
2035	1806	86918
2036	1807	86917
2037	1808	86910
2038	1809	86917
2039	1809	86911
2040	1810	86908
2041	1811	86901
2042	1812	86897
2043	1813	86889
2044	1813	86881
2045	1814	86874
2046	1815	86865
2047	1816	86863
2048	1817	86864
2049	1817	86862
2050	1818	86856
2051	1819	86850
2052	1820	86846
2053	1821	86845
2054	1821	86838
2055	1822	86830
2056	1823	86825
2057	1824	86819
2058	1825	86819
2059	1826	86817
2060	1826	86811
2061	1827	86804
2062	1828	86804
2063	1829	86797
2064	1830	86790
2065	1830	86783
2066	1831	86774
2067	1832	86769
2068	1833	86776
2069	1833	86764
2070	1834	86765
2071	1835	86758
2072	1836	86755
2073	1837	86754
2074	1838	86747
2075	1838	86742
2076	1839	86739
2077	1840	86735
2078	1841	86731
2079	1842	86735
2080	1843	86732
2081	1844	86726
2082	1844	86722
2083	1845	86718
2084	1846	86709
2085	1847	86701
2086	1847	86695
2087	1848	86697
2088	1849	86700
2089	1850	86692
2090	1851	86693
2091	1852	86685
2092	1852	86678
2093	1853	86673
2094	1854	86668
2095	1855	86664
2096	1856	86656
2097	1857	86658
2098	1857	86655
2099	1858	86654
2100	1859	86649
2101	1860	86645
2102	1861	86639
2103	1861	86631
2104	1862	86630
2105	1863	86623
2106	1864	86617
2107	1865	86622
2108	1866	86620
2109	1866	86613
2110	1867	86606
2111	1868	86600
2112	1869	86595
2113	1870	86589
2114	1870	86583
2115	1871	86581
2116	1872	86574
2117	1873	86573
2118	1874	86566
2119	1874	86560
2120	1875	86553
2121	1876	86552
2122	1877	86545
2123	1877	86538
2124	1878	86531
2125	1879	86523
2126	1880	86518
2127	1881	86514
2128	1881	86510
2129	1882	86503
2130	1883	86495
2131	1884	86491
2132	1884	86486
2133	1885	86480
2134	1886	86474
2135	1887	86465
2136	1888	86464
2137	1888	86462
2138	1889	86460
2139	1890	86454
2140	1891	86449
2141	1892	86442
2142	1892	86438
2143	1893	86430
2144	1894	86422
2145	1895	86414
2146	1895	86405
2147	1896	86403
2148	1897	86402
2149	1898	86394
2150	1899	86388
2151	1899	86382
2152	1900	86378
2153	1901	86372
2154	1902	86365
2155	1902	86358
2156	1903	86350
2157	1904	86342
2158	1905	86337
2159	1905	86334
2160	1906	86328
2161	1907	86320
2162	1908	86314
2163	1908	86307
2164	1909	86301
2165	1910	86292
2166	1911	86285
2167	1911	86277
2168	1912	86272
2169	1913	86268
2170	1914	86262
2171	1915	86255
2172	1915	86250
2173	1916	86242
2174	1917	86236
2175	1918	86232
2176	1918	86226
2177	1919	86219
2178	1920	86218
2179	1921	86214
2180	1922	86205
2181	1922	86198
2182	1923	86193
2183	1924	86186
2184	1925	86180
2185	1925	86173
2186	1926	86167
2187	1927	86159
2188	1928	86152
2189	1928	86147
2190	1929	86142
2191	1930	86139
2192	1931	86131
2193	1931	86123
2194	1932	86116
2195	1933	86112
2196	1934	86109
2197	1935	86101
2198	1935	86094
2199	1936	86088
2200	1937	86079
2201	1938	86077
2202	1938	86070
2203	1940	86092
2204	1940	86085
2205	1941	86080
2206	1942	86072
2207	1943	86065
2208	1943	86058
2209	1944	86051
2210	1945	86048
2211	1946	86042
2212	1947	86034
2213	1947	86028
2214	1948	86019
2215	1949	86012
2216	1950	86008
2217	1950	86002
2218	1951	85995
2219	1952	85988
2220	1953	85981
2221	1953	85976
2222	1954	85970
2223	1955	85963
2224	1956	85956
2225	1956	85950
2226	1957	85943
2227	1958	85935
2228	1958	85926
2229	1959	85923
2230	1960	85915
2231	1961	85908
2232	1962	85903
2233	1962	85896
2234	1963	85892
2235	1964	85885
2236	1965	85877
2237	1965	85869
2238	1966	85865
2239	1967	85858
2240	1968	85851
2241	1968	85846
2242	1969	85841
2243	1970	85835
2244	1971	85830
2245	1971	85825
2246	1972	85817
2247	1973	85811
2248	1974	85802
2249	1974	85797
2250	1975	85789
2251	1976	85782
2252	1977	85775
2253	1977	85767
2254	1978	85763
2255	1979	85765
2256	1980	85758
2257	1981	85751
2258	1981	85744
2259	1982	85738
2260	1983	85736
2261	1984	85729
2262	1984	85721
2263	1985	85713
2264	1986	85709
2265	1987	85703
2266	1987	85700
2267	1988	85693
2268	1989	85686
2269	1990	85680
2270	1990	85673
2271	1991	85667
2272	1992	85659
2273	1993	85652
2274	1993	85648
2275	1994	85646
2276	1996	85665
2277	1996	85658
2278	1997	85651
2279	1998	85644
2280	1999	85640
2281	1999	85633
2282	2000	85628
2283	2001	85622
2284	2002	85615
2285	2002	85612
2286	2003	85607
2287	2004	85601
2288	2005	85594
2289	2005	85588
2290	2006	85582
2291	2007	85575
2292	2008	85569
2293	2008	85563
2294	2009	85556
2295	2010	85550
2296	2011	85550
2297	2012	85545
2298	2012	85538
2299	2013	85532
2300	2014	85528
2301	2015	85524
2302	2016	85522
2303	2016	85516
2304	2017	85509
2305	2018	85502
2306	2019	85500
2307	2019	85495
2308	2020	85493
2309	2021	85486
2310	2022	85480
2311	2022	85473
2312	2023	85465
2313	2024	85459
2314	2025	85452
2315	2025	85446
2316	2026	85439
2317	2027	85437
2318	2028	85433
2319	2028	85427
2320	2029	85420
2321	2030	85413
2322	2031	85411
2323	2032	85407
2324	2032	85399
2325	2033	85392
2326	2034	85385
2327	2035	85386
2328	2036	85385
2329	2037	85404
2330	2038	85397
2331	2038	85390
2332	2039	85382
2333	2040	85375
2334	2041	85368
2335	2041	85361
2336	2042	85357
2337	2043	85353
2338	2044	85353
2339	2044	85346
2340	2045	85343
2341	2046	85339
2342	2047	85332
2343	2048	85332
2344	2048	85324
2345	2049	85318
2346	2050	85311
2347	2051	85305
2348	2052	85307
2349	2052	85301
2350	2053	85294
2351	2054	85288
2352	2055	85281
2353	2055	85274
2354	2056	85268
2355	2057	85261
2356	2057	85255
2357	2058	85249
2358	2059	85241
2359	2060	85243
2360	2061	85238
2361	2062	85237
2362	2062	85231
2363	2063	85224
2364	2064	85223
2365	2065	85216
2366	2065	85209
2367	2066	85202
2368	2067	85196
2369	2068	85193
2370	2068	85187
2371	2069	85181
2372	2070	85174
2373	2071	85168
2374	2071	85162
2375	2072	85156
2376	2073	85149
2377	2074	85143
2378	2074	85137
2379	2075	85130
2380	2076	85131
2381	2077	85125
2382	2077	85118
2383	2078	85112
2384	2079	85105
2385	2080	85102
2386	2080	85097
2387	2081	85090
2388	2082	85084
2389	2083	85080
2390	2084	85080
2391	2084	85074
2392	2085	85068
2393	2086	85062
2394	2087	85055
2395	2087	85048
2396	2088	85043
2397	2089	85037
2398	2090	85030
2399	2090	85023
2400	2091	85015
2401	2092	85012
2402	2093	85010
2403	2093	85005
2404	2094	84999
2405	2095	84992
2406	2096	84987
2407	2096	84986
2408	2097	84981
2409	2098	84976
2410	2099	84970
2411	2099	84963
2412	2100	84964
2413	2101	84958
2414	2102	84952
2415	2103	84946
2416	2103	84940
2417	2104	84933
2418	2105	84927
2419	2106	84921
2420	2106	84913
2421	2107	84908
2422	2108	84904
2423	2109	84904
2424	2109	84898
2425	2110	84895
2426	2111	84893
2427	2112	84888
2428	2113	84886
2429	2113	84881
2430	2114	84875
2431	2115	84869
2432	2116	84863
2433	2117	84863
2434	2117	84856
2435	2118	84850
2436	2119	84844
2437	2120	84838
2438	2120	84833
2439	2121	84827
2440	2122	84820
2441	2123	84815
2442	2123	84808
2443	2124	84802
2444	2126	84827
2445	2126	84822
2446	2127	84816
2447	2128	84811
2448	2129	84806
2449	2129	84803
2450	2130	84799
2451	2131	84794
2452	2132	84788
2453	2133	84788
2454	2133	84783
2455	2134	84776
2456	2135	84770
2457	2136	84764
2458	2136	84761
2459	2137	84756
2460	2138	84749
2461	2139	84744
2462	2139	84739
2463	2140	84735
2464	2141	84735
2465	2142	84728
2466	2142	84722
2467	2143	84717
2468	2144	84714
2469	2145	84710
2470	2146	84706
2471	2146	84700
2472	2147	84696
2473	2148	84690
2474	2149	84688
2475	2149	84681
2476	2150	84675
2477	2151	84669
2478	2152	84667
2479	2153	84664
2480	2153	84658
2481	2154	84653
2482	2155	84647
2483	2156	84641
2484	2156	84635
2485	2157	84632
2486	2158	84625
2487	2159	84618
2488	2159	84612
2489	2160	84607
2490	2161	84607
2491	2162	84631
2492	2163	84624
2493	2164	84617
2494	2165	84611
2495	2166	84612
2496	2166	84615
2497	2167	84617
2498	2168	84611
2499	2169	84608
2500	2170	84602
2501	2170	84598
2502	2171	84591
2503	2172	84586
2504	2173	84581
2505	2174	84605
2506	2175	84606
2507	2176	84603
2508	2177	84599
2509	2177	84593
2510	2178	84592
2511	2179	84586
2512	2180	84581
2513	2181	84575
2514	2181	84571
2515	2182	84573
2516	2183	84567
2517	2184	84570
2518	2185	84565
2519	2185	84559
2520	2186	84556
2521	2187	84550
2522	2188	84543
2523	2188	84537
2524	2189	84532
2525	2190	84537
2526	2191	84537
2527	2192	84533
2528	2193	84526
2529	2193	84523
2530	2194	84518
2531	2195	84517
2532	2196	84514
2533	2197	84508
2534	2197	84505
2535	2198	84509
2536	2199	84510
2537	2200	84509
2538	2201	84507
2539	2202	84502
2540	2203	84497
2541	2203	84491
2542	2204	84485
2543	2205	84479
2544	2206	84475
2545	2207	84479
2546	2207	84480
2547	2208	84480
2548	2209	84476
2549	2210	84472
2550	2211	84471
2551	2212	84466
2552	2212	84461
2553	2213	84455
2554	2214	84456
2555	2215	84453
2556	2216	84450
2557	2217	84460
2558	2218	84489
2559	2219	84483
2560	2220	84478
2561	2221	84477
2562	2222	84475
2563	2222	84472
2564	2223	84467
2565	2224	84463
2566	2225	84465
2567	2226	84484
2568	2227	84483
2569	2228	84479
2570	2229	84473
2571	2229	84469
2572	2230	84472
2573	2231	84469
2574	2232	84466
2575	2233	84462
2576	2234	84460
2577	2234	84455
2578	2235	84449
2579	2236	84443
2580	2237	84437
2581	2237	84432
2582	2238	84436
2583	2239	84437
2584	2240	84431
2585	2241	84426
2586	2242	84426
2587	2242	84425
2588	2243	84422
2589	2244	84421
2590	2245	84416
2591	2246	84411
2592	2247	84413
2593	2247	84411
2594	2248	84408
2595	2249	84404
2596	2250	84404
2597	2251	84398
2598	2251	84393
2599	2252	84388
2600	2253	84382
2601	2254	84378
2602	2255	84384
2603	2256	84382
2604	2256	84378
2605	2257	84372
2606	2258	84372
2607	2259	84366
2608	2259	84362
2609	2260	84355
2610	2261	84350
2611	2262	84348
2612	2263	84348
2613	2264	84348
2614	2264	84343
2615	2265	84338
2616	2266	84337
2617	2267	84332
2618	2267	84328
2619	2268	84323
2620	2269	84319
2621	2270	84316
2622	2271	84316
2623	2271	84312
2624	2272	84306
2625	2273	84302
2626	2274	84302
2627	2275	84294
2628	2275	84290
2629	2276	84285
2630	2277	84280
2631	2278	84275
2632	2278	84274
2633	2279	84271
2634	2280	84268
2635	2281	84263
2636	2282	84261
2637	2283	84264
2638	2283	84261
2639	2284	84257
2640	2285	84251
2641	2286	84247
2642	2287	84249
2643	2287	84244
2644	2288	84238
2645	2289	84232
2646	2290	84226
2647	2291	84234
2648	2292	84235
2649	2292	84234
2650	2293	84234
2651	2294	84235
2652	2295	84236
2653	2296	84233
2654	2297	84233
2655	2298	84230
2656	2298	84224
2657	2299	84219
2658	2300	84214
2659	2301	84209
2660	2301	84205
2661	2302	84203
2662	2303	84199
2663	2304	84195
2664	2305	84191
2665	2306	84197
2666	2307	84197
2667	2307	84193
2668	2308	84189
2669	2309	84185
2670	2310	84181
2671	2311	84182
2672	2311	84180
2673	2312	84175
2674	2313	84172
2675	2314	84168
2676	2315	84163
2677	2315	84160
2678	2316	84155
2679	2317	84149
2680	2318	84146
2681	2318	84140
2682	2319	84139
2683	2320	84135
2684	2321	84130
2685	2321	84125
2686	2322	84121
2687	2323	84121
2688	2324	84116
2689	2325	84109
2690	2325	84104
2691	2326	84100
2692	2327	84098
2693	2328	84094
2694	2329	84090
2695	2329	84086
2696	2330	84080
2697	2331	84074
2698	2331	84069
2699	2332	84064
2700	2333	84058
2701	2334	84055
2702	2335	84052
2703	2335	84052
2704	2336	84047
2705	2337	84043
2706	2338	84039
2707	2339	84035
2708	2339	84032
2709	2340	84026
2710	2341	84021
2711	2342	84016
2712	2342	84013
2713	2343	84016
2714	2344	84011
2715	2345	84007
2716	2346	84001
2717	2346	84000
2718	2347	83995
2719	2348	83991
2720	2349	83986
2721	2349	83981
2722	2350	83976
2723	2351	83983
2724	2352	83977
2725	2353	83972
2726	2353	83966
2727	2354	83970
2728	2355	83975
2729	2356	83973
2730	2357	83971
2731	2358	83966
2732	2359	83961
2733	2360	83963
2734	2360	83959
2735	2361	83957
2736	2362	83950
2737	2363	83947
2738	2363	83942
2739	2364	83936
2740	2365	83931
2741	2366	83924
2742	2366	83921
2743	2367	83915
2744	2368	83914
2745	2369	83909
2746	2370	83913
2747	2370	83908
2748	2371	83904
2749	2372	83900
2750	2373	83896
2751	2374	83914
2752	2375	83909
2753	2376	83911
2754	2377	83909
2755	2378	83908
2756	2378	83902
2757	2379	83896
2758	2380	83891
2759	2380	83886
2760	2381	83879
2761	2382	83873
2762	2383	83868
2763	2384	83868
2764	2384	83863
2765	2385	83857
2766	2386	83850
2767	2387	83851
2768	2387	83850
2769	2388	83849
2770	2389	83846
2771	2390	83842
2772	2391	83837
2773	2392	83844
2774	2393	83842
2775	2393	83842
2776	2394	83839
2777	2395	83834
2778	2396	83829
2779	2396	83824
2780	2397	83819
2781	2398	83813
2782	2399	83811
2783	2400	83814
2784	2400	83810
2785	2401	83804
2786	2402	83797
2787	2403	83797
2788	2404	83795
2789	2404	83792
2790	2405	83791
2791	2406	83787
2792	2407	83782
2793	2408	83786
2794	2409	83784
2795	2409	83779
2796	2410	83774
2797	2411	83773
2798	2412	83771
2799	2412	83765
2800	2413	83759
2801	2414	83757
2802	2415	83752
2803	2416	83755
2804	2417	83752
2805	2417	83747
2806	2418	83742
2807	2419	83748
2808	2420	83747
2809	2421	83747
2810	2422	83743
2811	2422	83740
2812	2423	83735
2813	2424	83744
2814	2425	83746
2815	2426	83745
2816	2427	83742
2817	2428	83741
2818	2429	83737
2819	2429	83733
2820	2430	83733
2821	2431	83729
2822	2432	83733
2823	2433	83740
2824	2434	83742
2825	2435	83738
2826	2436	83740
2827	2437	83739
2828	2437	83740
2829	2438	83737
2830	2439	83733
2831	2440	83740
2832	2441	83747
2833	2442	83747
2834	2443	83745
2835	2444	83744
2836	2445	83738
2837	2445	83739
2838	2446	83743
2839	2447	83741
2840	2448	83751
2841	2449	83751
2842	2450	83749
2843	2451	83745
2844	2452	83743
2845	2453	83739
2846	2453	83734
2847	2454	83727
2848	2455	83722
2849	2455	83717
2850	2457	83725
2851	2457	83724
2852	2458	83722
2853	2459	83722
2854	2460	83718
2855	2461	83713
2856	2461	83712
2857	2462	83709
2858	2463	83705
2859	2464	83704
2860	2465	83708
2861	2466	83707
2862	2467	83702
2863	2467	83698
2864	2468	83693
2865	2469	83689
2866	2470	83683
2867	2470	83678
2868	2471	83672
2869	2472	83672
2870	2473	83676
2871	2474	83671
2872	2474	83667
2873	2475	83668
2874	2476	83666
2875	2477	83662
2876	2478	83656
2877	2478	83652
2878	2479	83648
2879	2480	83647
2880	2481	83663
2881	2482	83661
2882	2483	83655
2883	2484	83654
2884	2485	83652
2885	2485	83647
2886	2486	83644
2887	2487	83638
2888	2488	83634
2889	2489	83643
2890	2490	83643
2891	2490	83642
2892	2491	83638
2893	2492	83635
2894	2493	83631
2895	2494	83627
2896	2494	83622
2897	2495	83618
2898	2496	83619
2899	2497	83624
2900	2498	83624
2901	2499	83620
2902	2499	83615
2903	2500	83612
2904	2501	83612
2905	2502	83606
2906	2503	83603
2907	2503	83598
2908	2504	83603
2909	2506	83611
2910	2506	83608
2911	2507	83606
2912	2508	83605
2913	2509	83601
2914	2510	83597
2915	2510	83592
2916	2511	83587
2917	2512	83582
2918	2513	83589
2919	2514	83590
2920	2515	83588
2921	2515	83584
2922	2516	83581
2923	2517	83579
2924	2518	83574
2925	2518	83570
2926	2519	83563
2927	2520	83564
2928	2521	83571
2929	2522	83571
2930	2523	83567
2931	2524	83563
2932	2524	83561
2933	2525	83558
2934	2526	83556
2935	2527	83553
2936	2528	83550
2937	2529	83557
2938	2530	83558
2939	2531	83559
2940	2531	83556
2941	2532	83552
